onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.518	1.5	6.016	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.498	probe	AX	s589	False
9.204	1.5	10.835	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.631	probe	AY	s589	False
14.028	1.5	15.836	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.808	probe	AY	s589	False
18.171	1.5	19.615	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.444	probe	BX	s589	False
22.588	1.5	24.183	3.54	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.595	probe	AX	s589	False
28.641	1.5	30.103	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.462	probe	BX	s589	False
32.786	1.5	34.24	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.454	probe	BY	s589	False
36.798	1.5	38.306	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.508	probe	AX	s589	False
40.81	1.5	42.269	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.459	probe	AX	s589	False
45.091	1.5	46.496	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.405	probe	BY	s589	False
50.055	1.5	51.529	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.474	probe	AX	s589	False
54.473	1.5	55.949	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.476	probe	BX	s589	False
58.625	1.5	60.113	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.488	probe	AX	s589	False
62.634	1.5	64.24	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.606	probe	AX	s589	False
66.781	1.5	68.477	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.696	probe	AX	s589	False
70.924	1.5	72.88	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.956	probe	BY	s589	False
75.888	1.5	77.439	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.551	probe	AX	s589	False
79.899	1.5	81.15	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.251	probe	BY	s589	False
83.907	1.5	85.363	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.456	probe	AX	s589	False
88.051	1.5	89.694	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.643	probe	AX	s589	False
92.195	1.5	93.935	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.74	probe	AY	s589	False
96.342	1.5	97.89	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.548	probe	AX	s589	False
100.353	1.5	102.061	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.708	probe	AX	s589	False
104.364	1.5	105.934	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.57	probe	AX	s589	False
108.644	1.5	110.341	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.697	probe	AX	s589	False
113.334	1.5	114.884	1.772	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.55	probe	BX	s589	False
117.618	1.5	118.999	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.381	probe	BY	s589	False
121.628	1.5	123.1	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.472	probe	AX	s589	False
125.637	1.5	127.242	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.605	probe	AX	s589	False
129.781	1.5	131.631	2.18	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.85	probe	AY	s589	False
134.471	1.5	136.043	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.572	probe	AY	s589	False
139.295	1.5	140.6	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.305	probe	BX	s589	False
143.44	1.5	144.986	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.546	probe	BX	s589	False
148.13	1.5	149.698	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.568	probe	AY	s589	False
152.685	1.5	154.283	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.598	probe	AX	s589	False
156.97	1.5	158.459	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.489	probe	AX	s589	False
160.978	1.5	162.399	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.421	probe	AX	s589	False
165.668	1.5	167.265	2.452	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.597	probe	AY	s589	False
