onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.522	1.5	5.829	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.307	probe	AY	s586	False
8.671	1.5	10.017	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.346	probe	AX	s586	False
12.819	1.5	14.125	1.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.306	probe	AX	s586	False
16.835	1.5	18.168	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.333	probe	AX	s586	False
20.847	1.5	22.099	1.908	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.252	probe	AX	s586	False
25.263	1.5	26.506	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.243	probe	BX	s586	False
29.41	1.5	30.787	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.377	probe	AX	s586	False
33.959	1.5	35.219	1.772	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.26	probe	AX	s586	False
38.242	1.5	39.565	1.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.323	probe	AX	s586	False
42.25	1.5	43.527	2.18	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.277	probe	AX	s586	False
46.942	1.5	48.242	1.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.3	probe	AX	s586	False
50.957	1.5	52.363	3.676	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.406	probe	BX	s586	False
57.141	1.5	58.524	1.636	BY	0.0	71.0	dot_pattern_expectancy	89.0	0.383	probe	BY	s586	False
61.285	1.5	62.903	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.618	probe	BY	s586	False
65.432	1.5	66.81	1.5	BX	0.0	71.0	dot_pattern_expectancy	89.0	0.378	probe	BX	s586	False
69.44	1.5	70.723	1.908	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.283	probe	AX	s586	False
73.856	1.5	75.142	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.286	probe	AX	s586	False
78.003	1.5	79.309	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.306	probe	BX	s586	False
82.017	1.5	83.397	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.38	probe	AX	s586	False
86.433	1.5	87.712	2.18	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.279	probe	BY	s586	False
91.124	1.5	92.369	1.772	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.245	probe	AX	s586	False
95.409	1.5	96.798	1.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.389	probe	AX	s586	False
99.423	1.5	100.722	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.299	probe	AX	s586	False
103.433	1.5	104.872	2.044	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.439	probe	AX	s586	False
107.988	1.5	109.297	2.86	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.309	probe	AX	s586	False
113.358	1.5	114.706	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.348	probe	BX	s586	False
117.37	1.5	118.757	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.387	probe	BY	s586	False
121.652	1.5	123.015	1.772	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.363	probe	AX	s586	False
125.935	1.5	127.224	2.86	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.289	probe	AX	s586	False
131.306	1.5	132.605	1.772	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.299	probe	AX	s586	False
135.586	1.5	137.029	1.636	BX	0.0	71.0	dot_pattern_expectancy	89.0	0.443	probe	BX	s586	False
139.731	1.5	141.152	2.452	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.421	probe	BX	s586	False
144.691	1.5	145.934	1.636	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.243	probe	AX	s586	False
148.835	1.5	150.133	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.298	probe	BX	s586	False
152.846	1.5	154.307	1.636	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.461	probe	AX	s586	False
156.99	1.5	158.27	1.636	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.28	probe	AX	s586	False
161.134	1.5	162.574	2.18	BY	0.0	71.0	dot_pattern_expectancy	89.0	0.44	probe	BY	s586	False
165.827	1.5	167.297	1.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.47	probe	AX	s586	False
169.838	1.5	171.18	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.342	probe	AY	s586	False
173.982	1.5	175.46	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.478	probe	AX	s586	False
188.639	1.5	190.09	2.18	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.451	probe	AX	s586	False
193.33	1.5	194.761	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.431	probe	AY	s586	False
198.154	1.5	199.746	1.636	AY	0.0	71.0	dot_pattern_expectancy	89.0	0.592	probe	AY	s586	False
202.298	1.5	203.609	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.311	probe	BX	s586	False
206.714	1.5	208.477	3.54	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.763	probe	AX	s586	False
212.762	1.5	214.017	1.636	BX	0.0	71.0	dot_pattern_expectancy	89.0	0.255	probe	BX	s586	False
216.911	1.5	218.259	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.348	probe	BY	s586	False
220.927	1.5	222.347	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.42	probe	AX	s586	False
224.94	1.5	226.245	1.772	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.305	probe	AX	s586	False
229.221	1.5	230.53	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.309	probe	BY	s586	False
