onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.518	1.5	6.159	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.641	probe	AY	s614	False
8.662	1.5	10.081	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.419	probe	AX	s614	False
12.811	1.5	14.5	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.689	probe	AX	s614	False
16.825	1.5	18.467	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.642	probe	AX	s614	False
20.833	1.5	22.382	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.549	probe	AX	s614	False
25.254	1.5	26.728	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.474	probe	BX	s614	False
29.401	1.5	31.288	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.887	probe	AX	s614	False
33.954	1.5	35.655	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.701	probe	AX	s614	False
38.238	1.5	39.983	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.745	probe	AX	s614	False
42.246	1.5	43.839	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.593	probe	AX	s614	False
46.932	1.5	48.446	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.514	probe	AX	s614	False
50.948	1.5	52.327	3.676	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.379	probe	BX	s614	False
57.132	1.5	58.724	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.592	probe	BY	s614	False
61.276	1.5	62.992	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.716	probe	BY	s614	False
65.425	1.5	66.892	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.467	probe	BX	s614	False
69.441	1.5	70.876	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.435	probe	AX	s614	False
73.857	1.5	75.465	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.608	probe	AX	s614	False
77.998	1.5	79.623	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.625	probe	BX	s614	False
82.008	1.5	83.525	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.517	probe	AX	s614	False
86.428	1.5	88.104	2.18	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.676	probe	BY	s614	False
91.118	1.5	92.79	1.772	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.672	probe	AX	s614	False
95.401	1.5	97.245	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.844	probe	AX	s614	False
99.414	1.5	101.042	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.628	probe	AX	s614	False
103.427	1.5	104.997	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.57	probe	AX	s614	False
107.982	1.5	109.495	2.86	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.513	probe	AX	s614	False
113.353	1.5	114.894	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.541	probe	BX	s614	False
117.364	1.5	119.095	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.731	probe	BY	s614	False
121.646	1.5	123.455	1.772	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.809	probe	AX	s614	False
125.929	1.5	127.495	2.86	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.566	probe	AX	s614	False
