onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.521	1.5	5.825	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.304	probe	AX	s617	False
9.205	1.5	10.754	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.549	probe	AY	s617	False
14.031	1.5	15.594	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.563	probe	AY	s617	False
18.175	1.5	19.429	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.254	probe	BX	s617	False
22.591	1.5	23.912	3.54	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.321	probe	AX	s617	False
28.639	1.5	29.962	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.323	probe	BX	s617	False
32.785	1.5	34.113	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.328	probe	BY	s617	False
36.795	1.5	38.123	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.328	probe	AX	s617	False
40.808	1.5	42.109	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.301	probe	AX	s617	False
45.09	1.5	46.335	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.245	probe	BY	s617	False
50.049	1.5	51.33	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.281	probe	AX	s617	False
54.47	1.5	55.693	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.223	probe	BX	s617	False
58.616	1.5	59.896	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.28	probe	AX	s617	False
62.625	1.5	63.943	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.318	probe	AX	s617	False
66.766	1.5	68.031	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.265	probe	AX	s617	False
70.918	1.5	72.213	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.295	probe	BY	s617	False
75.881	1.5	77.14	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.259	probe	AX	s617	False
79.892	1.5	81.211	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.319	probe	BY	s617	False
83.9	1.5	85.193	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.293	probe	AX	s617	False
88.045	1.5	89.353	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.308	probe	AX	s617	False
92.187	1.5	93.49	1.636	AY	0.0	71.0	dot_pattern_expectancy	89.0	0.303	probe	AY	s617	False
96.336	1.5	97.685	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.349	probe	AX	s617	False
100.346	1.5	101.686	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.34	probe	AX	s617	False
104.357	1.5	105.721	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.364	probe	AX	s617	False
108.639	1.5	109.961	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.322	probe	AX	s617	False
113.334	1.5	114.716	1.772	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.382	probe	BX	s617	False
117.616	1.5	118.96	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.344	probe	BY	s617	False
121.627	1.5	123.007	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.38	probe	AX	s617	False
125.636	1.5	127.084	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.448	probe	AX	s617	False
129.78	1.5	131.311	2.18	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.531	probe	AY	s617	False
134.47	1.5	136.58	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	1.11	probe	AY	s617	False
139.295	1.5	140.578	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.283	probe	BX	s617	False
143.444	1.5	144.679	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.235	probe	BX	s617	False
148.135	1.5	149.624	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.489	probe	AY	s617	False
152.685	1.5	154.094	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.409	probe	AX	s617	False
156.967	1.5	158.346	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.379	probe	AX	s617	False
160.976	1.5	162.301	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.325	probe	AX	s617	False
165.664	1.5	167.14	2.452	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.476	probe	AY	s617	False
170.63	1.5	171.928	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.298	probe	AX	s617	False
174.774	1.5	176.13	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.356	probe	AX	s617	False
189.702	1.5	191.017	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.315	probe	AX	s617	False
193.988	1.5	195.302	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.314	probe	AX	s617	False
197.996	1.5	199.361	2.452	AY	0.0	71.0	dot_pattern_expectancy	89.0	0.365	probe	AY	s617	False
202.959	1.5	204.299	1.772	AY	0.0	71.0	dot_pattern_expectancy	89.0	0.34	probe	AY	s617	False
207.239	1.5	208.718	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.479	probe	AX	s617	False
211.658	1.5	213.501	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.843	probe	AX	s617	False
216.077	1.5	217.518	2.588	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.441	probe	AX	s617	False
221.178	1.5	222.738	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.56	probe	AY	s617	False
225.19	1.5	226.49	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.3	probe	BY	s617	False
229.202	1.5	230.588	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.386	probe	BY	s617	False
233.215	1.5	234.634	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.419	probe	AX	s617	False
237.366	1.5	238.674	2.044	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.308	probe	BX	s617	False
241.921	1.5	243.268	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.347	probe	AX	s617	False
246.204	1.5	247.444	2.588	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.24	probe	BX	s617	False
251.297	1.5	252.768	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.471	probe	AY	s617	False
255.306	1.5	256.732	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.426	probe	AX	s617	False
