onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.512	1.5	6.707	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	1.195	probe	BY	s445	False
8.656	1.5	10.319	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.663	probe	AY	s445	False
12.662	1.5	14.181	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.519	probe	AX	s445	False
17.213	1.5	18.641	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.428	probe	BY	s445	False
21.491	1.5	22.977	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.486	probe	BX	s445	False
25.635	1.5	27.079	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.444	probe	AX	s445	False
29.777	1.5	31.285	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.508	probe	AX	s445	False
33.784	1.5	35.229	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.445	probe	AX	s445	False
37.791	1.5	39.326	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.535	probe	AY	s445	False
42.343	1.5	43.999	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.656	probe	AX	s445	False
47.301	1.5	48.727	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.426	probe	AX	s445	False
51.717	1.5	53.137	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.42	probe	AX	s445	False
55.724	1.5	57.229	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.505	probe	AX	s445	False
60.141	1.5	61.549	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.408	probe	BX	s445	False
64.829	1.5	66.623	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.794	probe	AX	s445	False
68.837	1.5	70.528	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.691	probe	BY	s445	False
73.252	1.5	74.714	2.316	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.462	probe	BX	s445	False
78.075	1.5	79.074	2.316	AY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	AY	s445	False
82.899	1.5	84.275	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.376	probe	BX	s445	False
87.042	1.5	88.475	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.433	probe	AY	s445	False
91.049	1.5	92.431	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.382	probe	BY	s445	False
95.464	1.5	96.832	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.368	probe	AX	s445	False
99.474	1.5	101.083	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.609	probe	AY	s445	False
104.296	1.5	105.742	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.446	probe	AX	s445	False
108.302	1.5	109.953	2.724	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.651	probe	AY	s445	False
113.533	1.5	115.065	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.532	probe	AX	s445	False
117.539	1.5	119.059	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.52	probe	AX	s445	False
121.683	1.5	123.148	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.465	probe	AX	s445	False
125.826	1.5	127.5	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.674	probe	AX	s445	False
130.105	1.5	131.104	1.772	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s445	False
134.384	1.5	135.772	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.388	probe	AX	s445	False
138.391	1.5	139.765	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.374	probe	BY	s445	False
143.349	1.5	144.767	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.418	probe	AX	s445	False
147.492	1.5	149.169	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.677	probe	AX	s445	False
151.635	1.5	153.051	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.416	probe	BX	s445	False
155.642	1.5	157.013	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.371	probe	BX	s445	False
159.65	1.5	161.047	2.316	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.397	probe	AX	s445	False
164.474	1.5	166.237	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.763	probe	AY	s445	False
169.023	1.5	170.469	3.948	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.446	probe	AX	s445	False
175.477	1.5	176.896	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.419	probe	AX	s445	False
190.125	1.5	191.747	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.622	probe	AY	s445	False
194.268	1.5	195.58	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.312	probe	AX	s445	False
198.411	1.5	199.774	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.363	probe	AX	s445	False
202.417	1.5	203.851	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.434	probe	AX	s445	False
206.422	1.5	207.819	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.397	probe	AX	s445	False
210.836	1.5	212.106	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.27	probe	BX	s445	False
214.979	1.5	216.398	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.419	probe	AX	s445	False
219.53	1.5	220.978	1.772	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.448	probe	AX	s445	False
223.809	1.5	225.233	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.424	probe	AX	s445	False
227.817	1.5	229.308	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.491	probe	AX	s445	False
232.504	1.5	233.979	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.475	probe	AX	s445	False
236.512	1.5	237.892	3.676	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.38	probe	BX	s445	False
242.696	1.5	244.063	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.367	probe	BY	s445	False
246.84	1.5	247.839	1.636	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s445	False
250.984	1.5	251.983	1.5	BX	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BX	s445	False
254.991	1.5	256.408	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.417	probe	AX	s445	False
259.406	1.5	260.831	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.425	probe	AX	s445	False
