onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.512	1.5	5.981	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.469	probe	AX	s526	False
8.79	1.5	10.565	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.775	probe	AX	s526	False
12.797	1.5	14.5	2.452	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.703	probe	AY	s526	False
17.755	1.5	19.575	1.772	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.82	probe	AY	s526	False
22.036	1.5	23.713	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.677	probe	AX	s526	False
26.451	1.5	28.457	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.006	probe	AX	s526	False
30.865	1.5	32.468	2.588	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.603	probe	AX	s526	False
35.96	1.5	37.643	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.683	probe	AY	s526	False
39.967	1.5	41.559	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.592	probe	BY	s526	False
43.973	1.5	45.355	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.382	probe	BY	s526	False
47.978	1.5	49.495	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.517	probe	AX	s526	False
52.121	1.5	53.494	2.044	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.373	probe	BX	s526	False
56.67	1.5	58.166	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.496	probe	AX	s526	False
60.951	1.5	62.542	2.588	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.591	probe	BX	s526	False
66.046	1.5	68.114	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	1.068	probe	AY	s526	False
70.054	1.5	71.83	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.776	probe	AX	s526	False
75.012	1.5	76.419	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.407	probe	BY	s526	False
79.156	1.5	80.945	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.789	probe	AX	s526	False
83.299	1.5	84.79	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.491	probe	AX	s526	False
87.306	1.5	88.652	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.346	probe	BY	s526	False
91.448	1.5	92.867	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.419	probe	AX	s526	False
95.455	1.5	97.193	2.18	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.738	probe	AY	s526	False
100.146	1.5	101.902	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.756	probe	AX	s526	False
104.153	1.5	105.626	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.473	probe	AX	s526	False
108.566	1.5	109.994	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.428	probe	BY	s526	False
112.71	1.5	114.182	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.472	probe	BY	s526	False
116.854	1.5	118.494	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.64	probe	AX	s526	False
120.995	1.5	122.657	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.662	probe	AX	s526	False
125.002	1.5	126.418	2.044	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.416	probe	BY	s526	False
129.553	1.5	131.217	2.18	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.664	probe	AY	s526	False
134.24	1.5	135.883	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.643	probe	AY	s526	False
138.382	1.5	139.958	1.772	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.576	probe	AY	s526	False
142.661	1.5	143.97	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.309	probe	BY	s526	False
146.668	1.5	148.203	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.535	probe	BX	s526	False
151.084	1.5	152.56	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.476	probe	AX	s526	False
155.635	1.5	157.181	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.546	probe	AX	s526	False
159.778	1.5	161.231	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.453	probe	AX	s526	False
164.056	1.5	165.575	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.519	probe	AX	s526	False
168.199	1.5	169.786	1.772	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.587	probe	BX	s526	False
