onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.518	1.5	5.963	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.445	probe	BY	s491	False
8.663	1.5	10.229	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.566	probe	AY	s491	False
12.672	1.5	14.073	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.401	probe	AX	s491	False
17.225	1.5	18.598	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.373	probe	BY	s491	False
21.506	1.5	22.825	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.319	probe	BX	s491	False
25.655	1.5	27.307	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.652	probe	AX	s491	False
29.8	1.5	31.368	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.568	probe	AX	s491	False
33.81	1.5	35.364	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.554	probe	AX	s491	False
37.821	1.5	39.364	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.543	probe	AY	s491	False
42.375	1.5	43.975	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.6	probe	AX	s491	False
47.335	1.5	48.735	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.4	probe	AX	s491	False
51.751	1.5	53.294	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.543	probe	AX	s491	False
55.759	1.5	57.365	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.606	probe	AX	s491	False
60.175	1.5	61.595	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.42	probe	BX	s491	False
64.866	1.5	66.302	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.436	probe	AX	s491	False
68.876	1.5	70.372	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.496	probe	BY	s491	False
73.293	1.5	74.741	2.316	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.448	probe	BX	s491	False
78.117	1.5	79.75	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.633	probe	AY	s491	False
82.94	1.5	84.265	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.325	probe	BX	s491	False
87.086	1.5	88.729	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.643	probe	AY	s491	False
91.094	1.5	92.659	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.565	probe	BY	s491	False
95.51	1.5	96.973	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.463	probe	AX	s491	False
99.521	1.5	101.062	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.541	probe	AY	s491	False
104.348	1.5	106.155	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.807	probe	AX	s491	False
108.357	1.5	109.922	2.724	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.565	probe	AY	s491	False
113.592	1.5	115.359	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.767	probe	AX	s491	False
117.601	1.5	119.259	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.658	probe	AX	s491	False
121.746	1.5	123.283	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.537	probe	AX	s491	False
125.89	1.5	127.327	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.437	probe	AX	s491	False
130.171	1.5	131.631	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.46	probe	BY	s491	False
134.452	1.5	136.085	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.633	probe	AX	s491	False
138.462	1.5	139.76	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.298	probe	BY	s491	False
143.423	1.5	144.999	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.576	probe	AX	s491	False
147.576	1.5	149.366	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.79	probe	AX	s491	False
151.721	1.5	153.092	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.371	probe	BX	s491	False
155.731	1.5	157.212	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.481	probe	BX	s491	False
159.74	1.5	161.175	2.316	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.435	probe	AX	s491	False
164.567	1.5	166.268	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.701	probe	AY	s491	False
169.12	1.5	170.815	3.948	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.695	probe	AX	s491	False
175.577	1.5	177.215	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.638	probe	AX	s491	False
190.233	1.5	191.817	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.584	probe	AY	s491	False
194.377	1.5	195.857	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.48	probe	AX	s491	False
198.522	1.5	200.091	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.569	probe	AX	s491	False
202.533	1.5	204.071	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.538	probe	AX	s491	False
206.542	1.5	207.982	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.44	probe	AX	s491	False
210.96	1.5	212.394	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.434	probe	BX	s491	False
