onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.506	1.5	6.062	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.556	probe	AY	s635	False
8.645	1.5	10.194	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.549	probe	AX	s635	False
12.785	1.5	14.347	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.562	probe	AX	s635	False
16.788	1.5	18.775	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.987	probe	AX	s635	False
20.791	1.5	22.172	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.381	probe	AX	s635	False
25.203	1.5	26.4	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.197	probe	BX	s635	False
29.342	1.5	30.689	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.347	probe	AX	s635	False
33.891	1.5	35.294	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.403	probe	AX	s635	False
38.166	1.5	39.514	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.348	probe	AX	s635	False
42.169	1.5	43.499	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.33	probe	AX	s635	False
46.853	1.5	48.146	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.293	probe	AX	s635	False
50.857	1.5	52.054	3.676	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.197	probe	BX	s635	False
57.037	1.5	58.445	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.408	probe	BY	s635	False
61.176	1.5	62.775	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.599	probe	BY	s635	False
65.316	1.5	66.989	1.5	BX	0.0	71.0	dot_pattern_expectancy	89.0	0.673	probe	BX	s635	False
69.319	1.5	70.878	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.559	probe	AX	s635	False
73.73	1.5	75.13	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.4	probe	AX	s635	False
