onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.513	1.5	6.097	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.584	probe	AY	s555	False
8.655	1.5	10.21	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.555	probe	AX	s555	False
12.796	1.5	14.323	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.527	probe	AX	s555	False
16.802	1.5	18.248	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.446	probe	AX	s555	False
20.808	1.5	22.259	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.451	probe	AX	s555	False
25.222	1.5	26.688	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.466	probe	BX	s555	False
29.366	1.5	30.942	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.576	probe	AX	s555	False
33.917	1.5	35.373	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.456	probe	AX	s555	False
38.198	1.5	39.63	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.432	probe	AX	s555	False
42.206	1.5	43.615	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.409	probe	AX	s555	False
46.894	1.5	48.346	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.452	probe	AX	s555	False
50.899	1.5	52.33	3.676	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.431	probe	BX	s555	False
57.081	1.5	58.544	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.463	probe	BY	s555	False
61.226	1.5	62.637	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.411	probe	BY	s555	False
65.369	1.5	66.821	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.452	probe	BX	s555	False
69.376	1.5	70.899	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.523	probe	AX	s555	False
73.791	1.5	75.332	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.541	probe	AX	s555	False
77.934	1.5	79.326	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.392	probe	BX	s555	False
