onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.512	1.5	6.133	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.621	probe	AY	s557	False
8.653	1.5	10.21	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.557	probe	AX	s557	False
12.795	1.5	14.655	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.86	probe	AX	s557	False
16.8	1.5	18.273	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.473	probe	AX	s557	False
20.806	1.5	22.375	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.569	probe	AX	s557	False
25.222	1.5	26.687	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.465	probe	BX	s557	False
29.364	1.5	31.039	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.675	probe	AX	s557	False
33.916	1.5	35.54	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.624	probe	AX	s557	False
38.193	1.5	39.633	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.44	probe	AX	s557	False
42.199	1.5	43.69	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.491	probe	AX	s557	False
46.885	1.5	48.338	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.453	probe	AX	s557	False
50.892	1.5	52.211	3.676	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.319	probe	BX	s557	False
57.074	1.5	58.432	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.358	probe	BY	s557	False
61.217	1.5	63.183	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.966	probe	BY	s557	False
65.359	1.5	66.834	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.475	probe	BX	s557	False
69.366	1.5	71.041	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.675	probe	AX	s557	False
73.781	1.5	75.556	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.775	probe	AX	s557	False
77.922	1.5	79.785	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.863	probe	BX	s557	False
81.928	1.5	84.07	1.908	AX	0.0	89.0	dot_pattern_expectancy	71.0	1.142	probe	AX	s557	False
86.341	1.5	88.099	2.18	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.758	probe	BY	s557	False
91.027	1.5	92.936	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.909	probe	AX	s557	False
95.304	1.5	97.148	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.844	probe	AX	s557	False
99.312	1.5	100.908	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.596	probe	AX	s557	False
103.319	1.5	105.015	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.696	probe	AX	s557	False
107.87	1.5	109.79	2.86	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.92	probe	AX	s557	False
113.236	1.5	114.822	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.586	probe	BX	s557	False
117.242	1.5	119.262	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	1.02	probe	BY	s557	False
121.521	1.5	123.404	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.883	probe	AX	s557	False
125.8	1.5	127.545	2.86	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.745	probe	AX	s557	False
131.165	1.5	132.976	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.811	probe	AX	s557	False
135.444	1.5	137.206	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.762	probe	BX	s557	False
139.586	1.5	141.376	2.452	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.79	probe	BX	s557	False
144.542	1.5	146.019	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.477	probe	AX	s557	False
148.685	1.5	150.089	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.404	probe	BX	s557	False
152.69	1.5	154.678	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.988	probe	AX	s557	False
156.832	1.5	158.446	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.614	probe	AX	s557	False
160.973	1.5	162.779	2.18	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.806	probe	BY	s557	False
165.659	1.5	167.371	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.712	probe	AX	s557	False
169.664	1.5	171.526	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.862	probe	AY	s557	False
173.806	1.5	176.198	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.392	probe	AX	s557	False
188.455	1.5	190.248	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.793	probe	AX	s557	False
193.141	1.5	194.94	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.799	probe	AY	s557	False
197.964	1.5	199.751	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.787	probe	AY	s557	False
202.106	1.5	203.105	1.908	BX	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BX	s557	False
206.519	1.5	208.093	3.54	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.574	probe	AX	s557	False
212.567	1.5	214.676	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	1.109	probe	BX	s557	False
216.709	1.5	218.129	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.42	probe	BY	s557	False
220.717	1.5	222.324	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.607	probe	AX	s557	False
224.722	1.5	225.721	1.772	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s557	False
229.0	1.5	230.723	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.723	probe	BY	s557	False
233.957	1.5	235.53	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.573	probe	AX	s557	False
238.371	1.5	240.094	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.723	probe	BX	s557	False
242.514	1.5	244.264	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.75	probe	AX	s557	False
246.521	1.5	248.095	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.574	probe	AX	s557	False
250.662	1.5	252.265	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.603	probe	AX	s557	False
254.803	1.5	256.333	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.53	probe	BY	s557	False
259.762	1.5	261.432	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.67	probe	AX	s557	False
263.769	1.5	265.26	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.491	probe	BY	s557	False
267.774	1.5	269.297	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.523	probe	AX	s557	False
271.918	1.5	274.011	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.093	probe	AX	s557	False
276.06	1.5	277.73	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.67	probe	AY	s557	False
280.201	1.5	281.873	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.672	probe	AX	s557	False
284.207	1.5	285.752	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.545	probe	AX	s557	False
288.212	1.5	289.697	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.485	probe	AX	s557	False
292.49	1.5	293.885	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.395	probe	AX	s557	False
297.176	1.5	299.206	1.772	BX	1.0	71.0	dot_pattern_expectancy	71.0	1.03	probe	BX	s557	False
301.454	1.5	303.015	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.561	probe	BY	s557	False
305.461	1.5	306.979	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.518	probe	AX	s557	False
309.467	1.5	311.041	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.574	probe	AX	s557	False
313.608	1.5	315.135	2.18	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.527	probe	AY	s557	False
318.293	1.5	320.21	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.917	probe	AY	s557	False
323.115	1.5	324.846	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.731	probe	BX	s557	False
327.256	1.5	329.305	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	1.049	probe	BX	s557	False
331.942	1.5	333.892	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.95	probe	AY	s557	False
336.493	1.5	338.01	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.517	probe	AX	s557	False
340.772	1.5	342.503	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.731	probe	AX	s557	False
344.78	1.5	346.518	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.738	probe	AX	s557	False
349.465	1.5	351.047	2.452	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.582	probe	AY	s557	False
354.423	1.5	356.075	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.652	probe	AX	s557	False
358.564	1.5	360.381	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.817	probe	AX	s557	False
373.485	1.5	375.048	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.563	probe	AX	s557	False
377.762	1.5	379.295	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.533	probe	AX	s557	False
381.768	1.5	383.338	2.452	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.57	probe	AY	s557	False
386.726	1.5	388.298	1.772	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.572	probe	AY	s557	False
391.005	1.5	392.793	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.788	probe	AX	s557	False
395.419	1.5	397.041	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.622	probe	AX	s557	False
399.832	1.5	401.435	2.588	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.603	probe	AX	s557	False
404.926	1.5	406.696	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.77	probe	AY	s557	False
408.931	1.5	410.917	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.986	probe	BY	s557	False
412.936	1.5	414.875	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.939	probe	BY	s557	False
416.942	1.5	418.611	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.669	probe	AX	s557	False
421.086	1.5	423.038	2.044	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.952	probe	BX	s557	False
425.636	1.5	427.184	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.548	probe	AX	s557	False
429.914	1.5	431.692	2.588	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.778	probe	BX	s557	False
435.008	1.5	436.787	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.779	probe	AY	s557	False
439.014	1.5	440.848	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.834	probe	AX	s557	False
443.972	1.5	445.571	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.599	probe	BY	s557	False
448.114	1.5	449.922	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.808	probe	AX	s557	False
452.255	1.5	454.154	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.899	probe	AX	s557	False
456.261	1.5	457.942	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.681	probe	BY	s557	False
460.405	1.5	462.096	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.691	probe	AX	s557	False
464.411	1.5	466.034	2.18	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.623	probe	AY	s557	False
469.096	1.5	470.677	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.581	probe	AX	s557	False
473.101	1.5	474.708	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.607	probe	AX	s557	False
477.515	1.5	479.048	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.533	probe	BY	s557	False
481.656	1.5	483.47	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.814	probe	BY	s557	False
485.798	1.5	487.412	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.614	probe	AX	s557	False
489.94	1.5	491.335	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.395	probe	AX	s557	False
493.947	1.5	495.472	2.044	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.525	probe	BY	s557	False
498.497	1.5	500.11	2.18	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.613	probe	AY	s557	False
503.183	1.5	504.763	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.58	probe	AY	s557	False
507.324	1.5	509.104	1.772	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.78	probe	AY	s557	False
511.601	1.5	513.294	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.693	probe	BY	s557	False
515.608	1.5	517.016	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.408	probe	BX	s557	False
520.023	1.5	522.657	2.044	AX	0.0	89.0	dot_pattern_expectancy	71.0	1.634	probe	AX	s557	False
524.572	1.5	526.044	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.472	probe	AX	s557	False
528.715	1.5	530.193	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.478	probe	AX	s557	False
532.994	1.5	534.577	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.583	probe	AX	s557	False
537.136	1.5	538.617	1.772	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.481	probe	BX	s557	False
541.415	1.5	542.793	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.378	probe	AX	s557	False
555.927	1.5	557.537	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.61	probe	BY	s557	False
560.071	1.5	561.595	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.524	probe	AY	s557	False
564.075	1.5	565.554	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.479	probe	AX	s557	False
568.626	1.5	570.18	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.554	probe	BY	s557	False
572.902	1.5	574.964	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	1.062	probe	BX	s557	False
577.046	1.5	578.469	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.423	probe	AX	s557	False
581.187	1.5	582.893	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.706	probe	AX	s557	False
585.193	1.5	586.632	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.439	probe	AX	s557	False
589.198	1.5	590.852	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.654	probe	AY	s557	False
593.747	1.5	595.598	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.851	probe	AX	s557	False
598.705	1.5	600.303	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.598	probe	AX	s557	False
603.119	1.5	604.558	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.439	probe	AX	s557	False
607.125	1.5	608.705	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.58	probe	AX	s557	False
611.538	1.5	612.885	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.347	probe	BX	s557	False
616.223	1.5	617.774	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.551	probe	AX	s557	False
620.229	1.5	621.638	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.409	probe	BY	s557	False
624.643	1.5	626.176	2.316	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.533	probe	BX	s557	False
629.466	1.5	631.12	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.654	probe	AY	s557	False
634.288	1.5	635.749	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.461	probe	BX	s557	False
638.43	1.5	640.013	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.583	probe	AY	s557	False
642.436	1.5	644.016	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.58	probe	BY	s557	False
646.85	1.5	648.428	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.578	probe	AX	s557	False
650.857	1.5	652.638	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.781	probe	AY	s557	False
