onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.518	1.5	5.918	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.4	probe	BY	s591	False
8.662	1.5	10.27	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.608	probe	AY	s591	False
12.67	1.5	14.148	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.478	probe	AX	s591	False
17.22	1.5	18.566	1.772	BY	0.0	71.0	dot_pattern_expectancy	89.0	0.346	probe	BY	s591	False
21.5	1.5	23.384	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.884	probe	BX	s591	False
25.647	1.5	27.063	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.416	probe	AX	s591	False
29.793	1.5	31.218	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.425	probe	AX	s591	False
33.802	1.5	35.407	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.605	probe	AX	s591	False
37.812	1.5	39.435	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.623	probe	AY	s591	False
42.364	1.5	43.967	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.603	probe	AX	s591	False
47.324	1.5	48.816	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.492	probe	AX	s591	False
51.743	1.5	53.265	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.522	probe	AX	s591	False
55.751	1.5	57.142	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.391	probe	AX	s591	False
60.168	1.5	61.539	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.371	probe	BX	s591	False
64.858	1.5	66.419	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.561	probe	AX	s591	False
68.872	1.5	70.331	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.459	probe	BY	s591	False
73.291	1.5	74.66	2.316	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.369	probe	BX	s591	False
78.117	1.5	79.848	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.731	probe	AY	s591	False
82.941	1.5	84.246	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.305	probe	BX	s591	False
87.086	1.5	88.679	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.593	probe	AY	s591	False
91.096	1.5	92.443	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.347	probe	BY	s591	False
95.516	1.5	97.034	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.518	probe	AX	s591	False
99.532	1.5	101.163	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.631	probe	AY	s591	False
104.357	1.5	105.795	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.438	probe	AX	s591	False
108.366	1.5	109.964	2.724	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.598	probe	AY	s591	False
113.601	1.5	115.131	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.53	probe	AX	s591	False
117.612	1.5	119.131	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.519	probe	AX	s591	False
121.759	1.5	123.297	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.538	probe	AX	s591	False
125.905	1.5	127.469	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.564	probe	AX	s591	False
130.188	1.5	131.797	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.609	probe	BY	s591	False
134.472	1.5	136.139	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.667	probe	AX	s591	False
138.484	1.5	139.978	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.494	probe	BY	s591	False
143.444	1.5	144.987	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.543	probe	AX	s591	False
147.589	1.5	149.099	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.51	probe	AX	s591	False
151.735	1.5	153.623	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.888	probe	BX	s591	False
155.747	1.5	157.111	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.364	probe	BX	s591	False
159.762	1.5	161.276	2.316	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.514	probe	AX	s591	False
164.585	1.5	166.361	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.776	probe	AY	s591	False
169.141	1.5	170.893	3.948	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.752	probe	AX	s591	False
175.6	1.5	177.144	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.544	probe	AX	s591	False
190.256	1.5	191.933	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.677	probe	AY	s591	False
194.4	1.5	196.27	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.87	probe	AX	s591	False
198.547	1.5	200.145	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.598	probe	AX	s591	False
202.56	1.5	204.509	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.949	probe	AX	s591	False
206.566	1.5	208.196	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.63	probe	AX	s591	False
210.988	1.5	212.361	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.373	probe	BX	s591	False
215.134	1.5	216.776	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.642	probe	AX	s591	False
219.689	1.5	221.164	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.475	probe	AX	s591	False
223.969	1.5	225.562	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.593	probe	AX	s591	False
227.98	1.5	229.643	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.663	probe	AX	s591	False
232.669	1.5	234.48	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.811	probe	AX	s591	False
236.677	1.5	238.315	3.676	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.638	probe	BX	s591	False
242.86	1.5	244.275	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.415	probe	BY	s591	False
247.005	1.5	248.452	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.447	probe	BY	s591	False
251.152	1.5	252.496	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.344	probe	BX	s591	False
255.16	1.5	256.633	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.473	probe	AX	s591	False
259.579	1.5	261.206	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.627	probe	AX	s591	False
263.728	1.5	265.075	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.347	probe	BX	s591	False
267.736	1.5	269.241	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.505	probe	AX	s591	False
272.157	1.5	273.642	2.18	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.485	probe	BY	s591	False
276.848	1.5	278.783	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.935	probe	AX	s591	False
