onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
0.276	1.5	1.785	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.509	probe	AY	s568	False
5.101	1.5	6.582	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.481	probe	AY	s568	False
9.245	1.5	10.693	1.908	BX	0.0	71.0	dot_pattern_expectancy	89.0	0.448	probe	BX	s568	False
13.661	1.5	15.24	3.54	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.579	probe	AX	s568	False
19.709	1.5	21.719	1.636	BX	0.0	71.0	dot_pattern_expectancy	89.0	1.01	probe	BX	s568	False
23.85	1.5	25.336	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.486	probe	BY	s568	False
27.859	1.5	29.435	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.576	probe	AX	s568	False
31.867	1.5	33.492	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.625	probe	AX	s568	False
36.147	1.5	37.464	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.317	probe	BY	s568	False
41.107	1.5	42.688	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.581	probe	AX	s568	False
45.523	1.5	46.905	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.382	probe	BX	s568	False
49.663	1.5	51.16	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.497	probe	AX	s568	False
53.673	1.5	55.507	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.834	probe	AX	s568	False
57.817	1.5	59.74	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.923	probe	AX	s568	False
61.961	1.5	63.775	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.814	probe	BY	s568	False
66.921	1.5	68.643	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.722	probe	AX	s568	False
70.931	1.5	72.37	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.439	probe	BY	s568	False
74.943	1.5	76.509	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.566	probe	AX	s568	False
79.087	1.5	81.269	1.636	AX	0.0	89.0	dot_pattern_expectancy	71.0	1.182	probe	AX	s568	False
83.231	1.5	84.997	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.766	probe	AY	s568	False
87.378	1.5	89.32	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.942	probe	AX	s568	False
91.391	1.5	92.39	1.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s568	False
95.401	1.5	96.842	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.441	probe	AX	s568	False
99.685	1.5	101.243	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.558	probe	AX	s568	False
104.376	1.5	105.877	1.772	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.501	probe	BX	s568	False
108.653	1.5	109.652	1.5	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s568	False
112.66	1.5	114.283	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.623	probe	AX	s568	False
116.672	1.5	118.138	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.466	probe	AX	s568	False
120.816	1.5	122.368	2.18	AY	0.0	71.0	dot_pattern_expectancy	89.0	0.552	probe	AY	s568	False
125.502	1.5	127.293	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.791	probe	AY	s568	False
130.326	1.5	131.62	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.294	probe	BX	s568	False
134.47	1.5	136.009	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.539	probe	BX	s568	False
139.16	1.5	140.661	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.501	probe	AY	s568	False
143.716	1.5	145.929	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.213	probe	AX	s568	False
148.001	1.5	149.94	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.939	probe	AX	s568	False
152.007	1.5	154.545	2.18	AX	0.0	89.0	dot_pattern_expectancy	71.0	1.538	probe	AX	s568	False
156.695	1.5	158.274	2.452	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.579	probe	AY	s568	False
161.655	1.5	163.33	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.675	probe	AX	s568	False
165.799	1.5	167.311	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.512	probe	AX	s568	False
180.73	1.5	182.144	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.414	probe	AX	s568	False
185.009	1.5	186.402	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.393	probe	AX	s568	False
189.021	1.5	190.582	2.452	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.561	probe	AY	s568	False
193.984	1.5	195.522	1.772	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.538	probe	AY	s568	False
198.264	1.5	200.213	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.949	probe	AX	s568	False
202.68	1.5	204.084	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.404	probe	AX	s568	False
207.099	1.5	208.604	2.588	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.505	probe	AX	s568	False
212.198	1.5	213.901	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.703	probe	AY	s568	False
216.203	1.5	217.804	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.601	probe	BY	s568	False
220.214	1.5	222.131	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.917	probe	BY	s568	False
224.222	1.5	225.93	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.708	probe	AX	s568	False
228.364	1.5	229.725	2.044	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.361	probe	BX	s568	False
232.919	1.5	234.863	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.944	probe	AX	s568	False
237.196	1.5	238.762	2.588	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.566	probe	BX	s568	False
242.289	1.5	244.041	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.752	probe	AY	s568	False
246.298	1.5	247.297	2.452	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s568	False
251.258	1.5	252.892	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.634	probe	BY	s568	False
255.402	1.5	257.386	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.984	probe	AX	s568	False
259.549	1.5	261.002	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.453	probe	AX	s568	False
263.561	1.5	264.986	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.425	probe	BY	s568	False
267.709	1.5	269.623	1.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.914	probe	AX	s568	False
271.717	1.5	273.346	2.18	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.629	probe	AY	s568	False
276.406	1.5	278.724	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.318	probe	AX	s568	False
280.415	1.5	281.835	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.42	probe	AX	s568	False
284.832	1.5	286.537	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.705	probe	BY	s568	False
288.976	1.5	289.975	1.636	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s568	False
293.12	1.5	294.582	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.462	probe	AX	s568	False
297.267	1.5	299.201	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.934	probe	AX	s568	False
301.274	1.5	303.19	2.044	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.916	probe	BY	s568	False
305.83	1.5	308.32	2.18	AY	1.0	71.0	dot_pattern_expectancy	71.0	1.49	probe	AY	s568	False
310.518	1.5	312.373	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.855	probe	AY	s568	False
314.665	1.5	315.664	1.772	AY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	AY	s568	False
318.948	1.5	320.455	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.507	probe	BY	s568	False
322.956	1.5	324.27	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.314	probe	BX	s568	False
327.373	1.5	328.872	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.499	probe	AX	s568	False
331.927	1.5	333.429	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.502	probe	AX	s568	False
336.074	1.5	337.982	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.908	probe	AX	s568	False
340.354	1.5	342.063	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.709	probe	AX	s568	False
344.501	1.5	345.862	1.772	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.361	probe	BX	s568	False
348.784	1.5	350.416	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.632	probe	AX	s568	False
363.304	1.5	365.026	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.722	probe	BY	s568	False
367.451	1.5	369.316	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.865	probe	AY	s568	False
371.462	1.5	372.999	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.537	probe	AX	s568	False
376.022	1.5	377.325	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.303	probe	BY	s568	False
380.305	1.5	381.304	1.636	BX	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BX	s568	False
384.451	1.5	385.992	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.541	probe	AX	s568	False
388.597	1.5	389.596	1.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s568	False
392.609	1.5	394.302	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.693	probe	AX	s568	False
396.62	1.5	397.619	2.044	AY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	AY	s568	False
401.172	1.5	402.929	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.757	probe	AX	s568	False
406.132	1.5	407.585	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.453	probe	AX	s568	False
410.558	1.5	412.032	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.474	probe	AX	s568	False
414.57	1.5	416.312	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.742	probe	AX	s568	False
418.986	1.5	420.763	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.777	probe	BX	s568	False
