onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.517	1.5	6.015	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.498	probe	AX	s601	False
9.202	1.5	10.664	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.462	probe	AY	s601	False
14.026	1.5	15.563	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.537	probe	AY	s601	False
18.17	1.5	19.472	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.302	probe	BX	s601	False
22.588	1.5	23.995	3.54	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.407	probe	AX	s601	False
28.633	1.5	30.089	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.456	probe	BX	s601	False
32.776	1.5	34.197	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.421	probe	BY	s601	False
36.785	1.5	38.278	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.493	probe	AX	s601	False
40.798	1.5	42.333	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.535	probe	AX	s601	False
45.079	1.5	46.69	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.611	probe	BY	s601	False
50.041	1.5	51.436	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.395	probe	AX	s601	False
54.459	1.5	56.165	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.706	probe	BX	s601	False
58.606	1.5	60.021	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.415	probe	AX	s601	False
62.615	1.5	64.035	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.42	probe	AX	s601	False
66.764	1.5	68.423	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.659	probe	AX	s601	False
70.913	1.5	72.427	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.514	probe	BY	s601	False
75.876	1.5	77.266	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.39	probe	AX	s601	False
79.887	1.5	81.216	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.329	probe	BY	s601	False
83.9	1.5	85.295	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.395	probe	AX	s601	False
88.045	1.5	89.466	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.421	probe	AX	s601	False
