onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.529	1.5	6.055	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.526	probe	AY	s647	False
8.684	1.5	10.089	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.405	probe	AX	s647	False
12.835	1.5	14.239	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.404	probe	AX	s647	False
16.851	1.5	18.244	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.393	probe	AX	s647	False
20.87	1.5	22.268	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.398	probe	AX	s647	False
25.296	1.5	27.127	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.831	probe	BX	s647	False
29.448	1.5	30.856	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.408	probe	AX	s647	False
34.008	1.5	35.571	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.563	probe	AX	s647	False
38.297	1.5	39.736	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.439	probe	AX	s647	False
42.314	1.5	44.091	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.777	probe	AX	s647	False
47.01	1.5	48.488	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.478	probe	AX	s647	False
51.026	1.5	52.283	3.676	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.257	probe	BX	s647	False
57.218	1.5	59.229	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	1.011	probe	BY	s647	False
61.37	1.5	62.607	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.237	probe	BY	s647	False
65.52	1.5	66.76	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.24	probe	BX	s647	False
69.534	1.5	70.974	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.44	probe	AX	s647	False
73.961	1.5	75.485	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.524	probe	AX	s647	False
