onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.509	1.5	6.294	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.785	probe	BY	s061	False
8.651	1.5	10.449	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.798	probe	AY	s061	False
12.656	1.5	14.171	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.515	probe	AX	s061	False
17.206	1.5	18.753	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.547	probe	BY	s061	False
21.483	1.5	23.3	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.817	probe	BX	s061	False
25.625	1.5	27.37	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.745	probe	AX	s061	False
29.766	1.5	31.559	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.793	probe	AX	s061	False
33.771	1.5	35.641	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.87	probe	AX	s061	False
37.777	1.5	39.557	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.78	probe	AY	s061	False
42.328	1.5	43.9	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.572	probe	AX	s061	False
47.287	1.5	49.023	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.736	probe	AX	s061	False
51.702	1.5	53.401	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.699	probe	AX	s061	False
55.709	1.5	57.425	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.716	probe	AX	s061	False
60.124	1.5	61.904	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.78	probe	BX	s061	False
64.81	1.5	66.426	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.616	probe	AX	s061	False
68.816	1.5	70.199	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.383	probe	BY	s061	False
73.229	1.5	74.845	2.316	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.616	probe	BX	s061	False
78.05	1.5	79.87	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.82	probe	AY	s061	False
82.873	1.5	84.585	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.712	probe	BX	s061	False
87.015	1.5	88.811	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.796	probe	AY	s061	False
91.021	1.5	92.527	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.506	probe	BY	s061	False
95.435	1.5	96.984	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.549	probe	AX	s061	False
99.444	1.5	101.244	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.8	probe	AY	s061	False
104.266	1.5	105.92	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.654	probe	AX	s061	False
108.272	1.5	109.963	2.724	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.691	probe	AY	s061	False
113.503	1.5	115.068	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.565	probe	AX	s061	False
117.51	1.5	119.057	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.547	probe	AX	s061	False
121.653	1.5	123.179	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.526	probe	AX	s061	False
125.794	1.5	127.556	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.762	probe	AX	s061	False
130.072	1.5	131.49	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.418	probe	BY	s061	False
134.351	1.5	135.97	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.619	probe	AX	s061	False
138.356	1.5	140.085	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.729	probe	BY	s061	False
143.314	1.5	145.04	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.726	probe	AX	s061	False
147.455	1.5	149.082	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.627	probe	AX	s061	False
151.597	1.5	152.966	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.369	probe	BX	s061	False
155.604	1.5	157.345	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.741	probe	BX	s061	False
159.609	1.5	161.178	2.316	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.569	probe	AX	s061	False
164.432	1.5	166.201	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.769	probe	AY	s061	False
168.981	1.5	170.638	3.948	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.657	probe	AX	s061	False
175.435	1.5	177.153	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.718	probe	AX	s061	False
190.083	1.5	191.768	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.685	probe	AY	s061	False
194.224	1.5	195.8	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.576	probe	AX	s061	False
198.367	1.5	199.98	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.613	probe	AX	s061	False
202.374	1.5	204.066	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.692	probe	AX	s061	False
206.381	1.5	207.98	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.599	probe	AX	s061	False
210.795	1.5	212.133	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.338	probe	BX	s061	False
214.936	1.5	216.459	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.523	probe	AX	s061	False
219.485	1.5	220.986	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.501	probe	AX	s061	False
223.763	1.5	225.47	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.707	probe	AX	s061	False
227.768	1.5	229.447	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.679	probe	AX	s061	False
232.455	1.5	233.954	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.499	probe	AX	s061	False
236.461	1.5	238.12	3.676	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.659	probe	BX	s061	False
242.642	1.5	244.105	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.463	probe	BY	s061	False
246.783	1.5	248.415	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.632	probe	BY	s061	False
250.925	1.5	252.301	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.376	probe	BX	s061	False
254.931	1.5	256.453	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.522	probe	AX	s061	False
259.344	1.5	260.84	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.496	probe	AX	s061	False
263.485	1.5	264.847	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.362	probe	BX	s061	False
267.491	1.5	269.022	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.531	probe	AX	s061	False
271.905	1.5	273.41	2.18	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.505	probe	BY	s061	False
276.59	1.5	278.03	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.44	probe	AX	s061	False
280.869	1.5	282.417	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.548	probe	AX	s061	False
284.875	1.5	286.342	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.467	probe	AX	s061	False
288.882	1.5	290.484	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.602	probe	AX	s061	False
293.431	1.5	295.3	2.86	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.869	probe	AX	s061	False
