onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.532	1.5	5.854	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.322	probe	AX	s604	False
8.817	1.5	10.176	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.359	probe	AX	s604	False
12.831	1.5	14.183	2.452	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.352	probe	AY	s604	False
17.795	1.5	19.207	1.772	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.412	probe	AY	s604	False
22.081	1.5	23.527	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.446	probe	AX	s604	False
26.507	1.5	27.873	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.366	probe	AX	s604	False
30.928	1.5	32.314	2.588	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.386	probe	AX	s604	False
36.026	1.5	37.424	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.398	probe	AY	s604	False
40.04	1.5	41.045	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.005	probe	BY	s604	False
44.053	1.5	45.263	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.21	probe	BY	s604	False
48.065	1.5	49.479	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.414	probe	AX	s604	False
52.214	1.5	53.438	2.044	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.224	probe	BX	s604	False
56.766	1.5	58.094	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.328	probe	AX	s604	False
61.054	1.5	62.205	2.588	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.151	probe	BX	s604	False
66.151	1.5	67.557	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.406	probe	AY	s604	False
70.167	1.5	71.659	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.492	probe	AX	s604	False
75.131	1.5	76.406	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.275	probe	BY	s604	False
79.28	1.5	80.913	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.633	probe	AX	s604	False
83.43	1.5	84.761	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.331	probe	AX	s604	False
87.445	1.5	88.653	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.208	probe	BY	s604	False
91.598	1.5	92.917	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.319	probe	AX	s604	False
95.617	1.5	97.132	2.18	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.515	probe	AY	s604	False
100.309	1.5	101.817	1.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.508	probe	AX	s604	False
104.324	1.5	105.651	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.327	probe	AX	s604	False
108.743	1.5	109.964	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.221	probe	BY	s604	False
112.898	1.5	114.021	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.123	probe	BY	s604	False
117.044	1.5	118.492	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.448	probe	AX	s604	False
121.195	1.5	122.592	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.397	probe	AX	s604	False
125.208	1.5	126.472	2.044	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.264	probe	BY	s604	False
129.766	1.5	131.196	2.18	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.43	probe	AY	s604	False
134.465	1.5	135.896	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.431	probe	AY	s604	False
138.615	1.5	140.076	1.772	AY	0.0	71.0	dot_pattern_expectancy	89.0	0.461	probe	AY	s604	False
142.903	1.5	144.149	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.246	probe	BY	s604	False
146.918	1.5	148.142	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.224	probe	BX	s604	False
151.333	1.5	152.61	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.277	probe	AX	s604	False
155.895	1.5	157.329	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.434	probe	AX	s604	False
160.041	1.5	161.415	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.374	probe	AX	s604	False
164.33	1.5	165.766	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.436	probe	AX	s604	False
168.48	1.5	169.708	1.772	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.228	probe	BX	s604	False
172.767	1.5	174.069	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.302	probe	AX	s604	False
187.3	1.5	188.445	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.145	probe	BY	s604	False
191.451	1.5	192.873	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.422	probe	AY	s604	False
195.464	1.5	196.792	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.328	probe	AX	s604	False
