onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.527	1.5	6.04	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.513	probe	BY	s596	False
8.675	1.5	10.255	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.58	probe	AY	s596	False
12.684	1.5	14.124	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.44	probe	AX	s596	False
17.239	1.5	18.534	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.295	probe	BY	s596	False
21.519	1.5	22.816	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.297	probe	BX	s596	False
25.663	1.5	27.063	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.4	probe	AX	s596	False
29.81	1.5	31.296	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.486	probe	AX	s596	False
33.821	1.5	35.237	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.416	probe	AX	s596	False
37.832	1.5	39.346	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.514	probe	AY	s596	False
42.384	1.5	43.805	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.421	probe	AX	s596	False
47.344	1.5	48.776	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.432	probe	AX	s596	False
51.763	1.5	53.208	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.445	probe	AX	s596	False
55.771	1.5	57.265	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.494	probe	AX	s596	False
60.187	1.5	61.692	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.505	probe	BX	s596	False
64.878	1.5	66.305	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.427	probe	AX	s596	False
68.889	1.5	70.175	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.286	probe	BY	s596	False
73.31	1.5	74.64	2.316	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.33	probe	BX	s596	False
78.137	1.5	79.66	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.523	probe	AY	s596	False
82.961	1.5	84.323	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.362	probe	BX	s596	False
