onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.517	1.5	5.879	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.362	probe	BY	s572	False
8.663	1.5	10.196	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.533	probe	AY	s572	False
12.673	1.5	14.02	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.347	probe	AX	s572	False
17.227	1.5	18.476	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.249	probe	BY	s572	False
21.51	1.5	22.777	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.267	probe	BX	s572	False
25.654	1.5	27.09	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.436	probe	AX	s572	False
29.801	1.5	31.201	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.4	probe	AX	s572	False
33.815	1.5	35.199	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.384	probe	AX	s572	False
37.828	1.5	39.334	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.506	probe	AY	s572	False
42.38	1.5	43.886	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.506	probe	AX	s572	False
47.34	1.5	48.938	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.598	probe	AX	s572	False
51.758	1.5	53.196	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.438	probe	AX	s572	False
55.767	1.5	57.166	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.399	probe	AX	s572	False
60.183	1.5	61.449	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.266	probe	BX	s572	False
64.874	1.5	66.25	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.376	probe	AX	s572	False
68.887	1.5	70.148	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.261	probe	BY	s572	False
73.305	1.5	74.607	2.316	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.302	probe	BX	s572	False
78.133	1.5	79.673	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.54	probe	AY	s572	False
82.958	1.5	84.223	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.265	probe	BX	s572	False
87.108	1.5	88.629	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.521	probe	AY	s572	False
91.118	1.5	92.39	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.272	probe	BY	s572	False
95.536	1.5	96.927	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.391	probe	AX	s572	False
99.547	1.5	100.98	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.433	probe	AY	s572	False
104.374	1.5	105.803	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.429	probe	AX	s572	False
108.382	1.5	109.901	2.724	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.519	probe	AY	s572	False
113.614	1.5	115.007	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.393	probe	AX	s572	False
117.625	1.5	119.102	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.477	probe	AX	s572	False
121.775	1.5	123.157	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.382	probe	AX	s572	False
125.917	1.5	127.266	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.349	probe	AX	s572	False
130.204	1.5	131.468	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.264	probe	BY	s572	False
134.489	1.5	135.814	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.325	probe	AX	s572	False
138.498	1.5	139.806	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.308	probe	BY	s572	False
143.461	1.5	144.823	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.362	probe	AX	s572	False
147.61	1.5	149.05	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.44	probe	AX	s572	False
151.757	1.5	153.03	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.273	probe	BX	s572	False
155.768	1.5	157.092	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.324	probe	BX	s572	False
159.779	1.5	161.133	2.316	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.354	probe	AX	s572	False
164.606	1.5	166.159	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.553	probe	AY	s572	False
169.16	1.5	170.839	3.948	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.679	probe	AX	s572	False
175.617	1.5	176.966	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.349	probe	AX	s572	False
190.273	1.5	191.856	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.583	probe	AY	s572	False
194.417	1.5	195.882	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.465	probe	AX	s572	False
198.564	1.5	199.977	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.413	probe	AX	s572	False
202.575	1.5	204.053	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.478	probe	AX	s572	False
206.583	1.5	207.96	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.377	probe	AX	s572	False
210.998	1.5	212.254	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.256	probe	BX	s572	False
215.146	1.5	216.762	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.616	probe	AX	s572	False
219.706	1.5	221.052	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.346	probe	AX	s572	False
223.989	1.5	225.337	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.348	probe	AX	s572	False
