onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.508	1.5	6.338	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.83	probe	AX	s519	False
8.785	1.5	10.602	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.817	probe	AX	s519	False
12.79	1.5	14.57	2.452	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.78	probe	AY	s519	False
17.747	1.5	19.495	1.772	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.748	probe	AY	s519	False
22.023	1.5	23.796	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.773	probe	AX	s519	False
26.437	1.5	28.334	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.897	probe	AX	s519	False
30.85	1.5	32.577	2.588	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.727	probe	AX	s519	False
35.942	1.5	38.045	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	1.103	probe	AY	s519	False
39.947	1.5	41.711	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.764	probe	BY	s519	False
43.954	1.5	45.758	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.804	probe	BY	s519	False
47.959	1.5	49.793	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.834	probe	AX	s519	False
52.1	1.5	54.016	2.044	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.916	probe	BX	s519	False
56.649	1.5	58.436	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.787	probe	AX	s519	False
60.926	1.5	62.692	2.588	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.766	probe	BX	s519	False
66.019	1.5	67.758	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.739	probe	AY	s519	False
70.025	1.5	71.573	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.548	probe	AX	s519	False
74.983	1.5	76.842	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.859	probe	BY	s519	False
