onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.52	1.5	6.226	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.706	probe	AX	s608	False
8.801	1.5	10.645	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.844	probe	AX	s608	False
12.811	1.5	14.53	2.452	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.719	probe	AY	s608	False
17.774	1.5	19.667	1.772	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.893	probe	AY	s608	False
22.054	1.5	23.728	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.674	probe	AX	s608	False
26.472	1.5	28.253	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.781	probe	AX	s608	False
30.894	1.5	32.654	2.588	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.76	probe	AX	s608	False
35.994	1.5	37.806	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.812	probe	AY	s608	False
40.009	1.5	41.766	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.757	probe	BY	s608	False
44.021	1.5	45.8	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.779	probe	BY	s608	False
48.032	1.5	49.824	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.792	probe	AX	s608	False
52.179	1.5	53.904	2.044	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.725	probe	BX	s608	False
56.734	1.5	58.585	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.851	probe	AX	s608	False
61.014	1.5	62.603	2.588	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.589	probe	BX	s608	False
66.117	1.5	67.856	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.739	probe	AY	s608	False
70.128	1.5	71.885	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.757	probe	AX	s608	False
75.088	1.5	76.93	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.842	probe	BY	s608	False
79.236	1.5	80.956	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.72	probe	AX	s608	False
83.384	1.5	85.102	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.718	probe	AX	s608	False
87.393	1.5	89.522	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	1.129	probe	BY	s608	False
91.534	1.5	93.337	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.803	probe	AX	s608	False
95.542	1.5	97.337	2.18	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.795	probe	AY	s608	False
100.232	1.5	102.055	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.823	probe	AX	s608	False
104.24	1.5	105.99	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.75	probe	AX	s608	False
108.656	1.5	110.18	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.524	probe	BY	s608	False
112.806	1.5	114.675	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.869	probe	BY	s608	False
116.95	1.5	118.431	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.481	probe	AX	s608	False
121.098	1.5	122.995	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.897	probe	AX	s608	False
125.109	1.5	127.004	2.044	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.895	probe	BY	s608	False
129.664	1.5	131.408	2.18	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.744	probe	AY	s608	False
134.352	1.5	136.516	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	1.164	probe	AY	s608	False
138.499	1.5	140.276	1.772	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.777	probe	AY	s608	False
142.782	1.5	145.106	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	1.324	probe	BY	s608	False
146.79	1.5	148.643	1.908	BX	0.0	71.0	dot_pattern_expectancy	89.0	0.853	probe	BX	s608	False
151.208	1.5	152.869	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.661	probe	AX	s608	False
155.76	1.5	157.484	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.724	probe	AX	s608	False
159.907	1.5	162.083	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.176	probe	AX	s608	False
164.189	1.5	165.895	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.706	probe	AX	s608	False
