onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.519	1.5	5.957	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.438	probe	AX	s574	False
9.204	1.5	10.811	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.607	probe	AY	s574	False
14.032	1.5	15.493	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.461	probe	AY	s574	False
18.178	1.5	19.519	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.341	probe	BX	s574	False
22.595	1.5	24.02	3.54	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.425	probe	AX	s574	False
28.649	1.5	29.987	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.338	probe	BX	s574	False
32.8	1.5	34.566	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.766	probe	BY	s574	False
36.813	1.5	38.174	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.361	probe	AX	s574	False
40.821	1.5	42.215	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.394	probe	AX	s574	False
45.102	1.5	46.445	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.343	probe	BY	s574	False
50.062	1.5	51.449	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.387	probe	AX	s574	False
54.478	1.5	55.859	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.381	probe	BX	s574	False
58.627	1.5	60.236	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.609	probe	AX	s574	False
62.639	1.5	64.427	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.788	probe	AX	s574	False
66.782	1.5	68.471	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.689	probe	AX	s574	False
70.927	1.5	72.744	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.817	probe	BY	s574	False
75.895	1.5	77.371	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.476	probe	AX	s574	False
79.907	1.5	80.906	1.5	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s574	False
83.921	1.5	86.521	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.6	probe	AX	s574	False
88.064	1.5	89.552	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.488	probe	AX	s574	False
92.213	1.5	93.682	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.469	probe	AY	s574	False
96.362	1.5	97.895	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.533	probe	AX	s574	False
100.379	1.5	101.757	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.378	probe	AX	s574	False
104.387	1.5	105.698	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.311	probe	AX	s574	False
108.667	1.5	110.034	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.367	probe	AX	s574	False
113.358	1.5	114.624	1.772	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.266	probe	BX	s574	False
117.643	1.5	118.642	1.5	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s574	False
121.659	1.5	123.438	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.779	probe	AX	s574	False
125.671	1.5	127.074	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.403	probe	AX	s574	False
