onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
4.517	1.5	5.952	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.435	probe	AX	s609	False
9.203	1.5	10.756	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.553	probe	AY	s609	False
14.032	1.5	15.561	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.529	probe	AY	s609	False
18.176	1.5	19.451	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.275	probe	BX	s609	False
22.592	1.5	23.929	3.54	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.337	probe	AX	s609	False
28.643	1.5	30.058	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.415	probe	BX	s609	False
32.793	1.5	34.114	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.321	probe	BY	s609	False
36.802	1.5	38.217	1.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.415	probe	AX	s609	False
40.809	1.5	42.191	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.382	probe	AX	s609	False
45.098	1.5	46.505	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.407	probe	BY	s609	False
50.058	1.5	51.73	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.672	probe	AX	s609	False
54.474	1.5	55.876	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.402	probe	BX	s609	False
58.623	1.5	60.099	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.476	probe	AX	s609	False
62.64	1.5	64.154	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.514	probe	AX	s609	False
66.784	1.5	68.312	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.528	probe	AX	s609	False
70.935	1.5	72.4	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.465	probe	BY	s609	False
75.9	1.5	77.356	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.456	probe	AX	s609	False
79.914	1.5	81.191	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.277	probe	BY	s609	False
